budget,id,original_title,revenue,release_date,month,year,popularity,runtime,status,title,vote_average,vote_count
7000000,241771,Beyond the Lights,14618727,9/10/2014,10,2014,8.079046,116,Released,Beyond the Lights,7,139
11000000,304410,La Famille Bélier,0,12/17/2014,17,2014,25.302978,105,Released,The Bélier Family,7,766
85000000,157350,Divergent,288747895,3/14/2014,14,2014,80.316463,139,Released,Divergent,6.9,4663
0,188166,Blue Ruin,258384,4/25/2014,25,2014,25.349758,90,Released,Blue Ruin,6.9,462
0,259943,归来,0,5/16/2014,16,2014,6.017273,111,Released,Coming Home,6.9,49
50000000,225574,Non-Stop,222809600,1/26/2014,26,2014,83.295796,106,Released,Non-Stop,6.8,2268
40000000,209451,Jersey Boys,67347013,6/5/2014,5,2014,14.199933,134,Released,Jersey Boys,6.8,255
10000000,87093,Big Eyes,28883511,12/24/2014,24,2014,28.570174,105,Released,Big Eyes,6.8,1196
22500000,256917,The Water Diviner,15520023,12/25/2014,25,2014,22.096286,112,Released,The Water Diviner,6.8,431
0,250184,Locker 13,0,3/29/2014,29,2014,1.905197,90,Released,Locker 13,6.8,3
40000000,257932,Dragon Nest: Warriors' Dawn,0,5/20/2014,20,2014,5.057695,88,Released,Dragon Nest: Warriors' Dawn,6.8,19
0,331745,Top Spin,0,11/15/2014,15,2014,0.523122,80,Released,Top Spin,6.8,6
145000000,82703,Mr. Peabody & Sherman,272912430,2/7/2014,7,2014,38.73494,92,Released,Mr. Peabody & Sherman,6.7,843
36000000,227735,Dolphin Tale 2,52424533,9/12/2014,12,2014,6.967857,107,Released,Dolphin Tale 2,6.7,96
20000000,226857,Endless Love,34077920,2/12/2014,12,2014,27.256849,103,Released,Endless Love,6.7,542
0,244772,The Skeleton Twins,5284309,1/18/2014,18,2014,15.699363,90,Released,The Skeleton Twins,6.7,292
0,248774,Obvious Child,3123963,6/6/2014,6,2014,10.12895,83,Released,Obvious Child,6.7,187
125000000,131631,The Hunger Games: Mockingjay - Part 1,752100229,11/18/2014,18,2014,206.227151,123,Released,The Hunger Games: Mockingjay - Part 1,6.6,5584
40000000,232672,Blended,123494610,5/21/2014,21,2014,44.120328,117,Released,Blended,6.6,1006
9000000,238636,The Purge: Anarchy,108782847,7/17/2014,17,2014,82.975841,104,Released,The Purge: Anarchy,6.6,1954
60000000,170687,The Boxtrolls,108255770,9/10/2014,10,2014,30.656345,97,Released,The Boxtrolls,6.6,668
25000000,198185,Million Dollar Arm,38307627,5/9/2014,9,2014,17.312433,124,Released,Million Dollar Arm,6.6,259
5000000,245916,Kill the Messenger,2450846,10/9/2014,9,2014,21.343093,112,Released,Kill the Messenger,6.6,355
7700000,283708,Loin des hommes,0,8/30/2014,30,2014,3.363973,110,Released,Far from Men,6.6,43
1000000,269057,Bang Bang Baby,0,9/8/2014,8,2014,0.973323,90,Released,Bang Bang Baby,6.6,8
200000000,102382,The Amazing Spider-Man 2,705717432,4/16/2014,16,2014,89.270217,142,Released,The Amazing Spider-Man 2,6.5,4179
132000000,270946,Penguins of Madagascar,373552094,11/22/2014,22,2014,84.366984,92,Released,Penguins of Madagascar,6.5,1346
19800000,239678,This Is Where I Leave You,41296320,9/10/2014,10,2014,20.311684,103,Released,This Is Where I Leave You,6.5,505
15000000,157849,A Most Wanted Man,31554855,7/25/2014,25,2014,26.708193,121,Released,A Most Wanted Man,6.5,541
25000000,200505,Draft Day,28831145,4/11/2014,11,2014,14.17009,109,Released,Draft Day,6.5,304
9000000,253331,Black or White,21571189,9/6/2014,6,2014,12.172131,121,Released,Black or White,6.5,115
20000000,241239,A Most Violent Year,12007070,12/30/2014,30,2014,37.629309,125,Released,A Most Violent Year,6.5,546
20000000,171274,Inherent Vice,11110975,12/25/2014,25,2014,45.742217,148,Released,Inherent Vice,6.5,833
4000000,157847,Joe,2365467,4/11/2014,11,2014,22.987897,118,Released,Joe,6.5,338
0,253306,Housebound,0,9/4/2014,4,2014,10.322858,109,Released,Housebound,6.5,358
0,222649,Rosewater,0,11/7/2014,7,2014,5.75555,103,Released,Rosewater,6.5,98
25000000,290864,一個人的武林,0,10/31/2014,31,2014,6.895866,100,Released,Kung Fu Jungle,6.5,114
0,266102,Desert Dancer,0,7/3/2014,3,2014,1.972668,98,Released,Desert Dancer,6.5,18
0,289180,H.,0,8/28/2014,28,2014,1.045623,93,Released,H.,6.5,4
0,283671,Jungle Shuffle,0,8/7/2014,7,2014,1.413934,85,Released,Jungle Shuffle,6.5,1
0,294512,Alpha and Omega: The Legend of the Saw Tooth Cave,0,7/21/2014,21,2014,1.874783,53,Released,Alpha and Omega: The Legend of the Saw Tooth Cave,6.5,4
17000000,193893,Let's Be Cops,136621271,8/13/2014,13,2014,70.668923,104,Released,Let's Be Cops,6.4,1219
24000000,184098,Think Like a Man Too,70181428,6/20/2014,20,2014,15.237142,105,Released,Think Like a Man Too,6.4,225
25000000,227156,The Giver,66980456,8/11/2014,11,2014,53.811461,94,Released,The Giver,6.4,1798
0,239566,Get on Up,31911598,8/1/2014,1,2014,13.064264,139,Released,Get on Up,6.4,158
5500000,231576,Wish I Was Here,5483299,1/18/2014,18,2014,15.015271,120,Released,Wish I Was Here,6.4,300
16000000,264656,The Homesman,3442853,5/18/2014,18,2014,20.59148,122,Released,The Homesman,6.4,258
0,227975,Praia do Futuro,0,5/1/2014,1,2014,2.611364,106,Released,Futuro Beach,6.4,31
0,192132,Palo Alto,0,5/9/2014,9,2014,16.570708,100,Released,Palo Alto,6.4,348
0,294086,Tiger Orange,0,7/26/2014,26,2014,0.176377,75,Released,Tiger Orange,6.4,4
103000000,172385,Rio 2,500188435,3/19/2014,19,2014,42.40024,102,Released,Rio 2,6.3,978
40000000,240832,Lucy,126546825,7/14/2014,14,2014,115.241998,89,Released,Lucy,6.3,5878
65000000,189,Sin City: A Dame to Kill For,39407616,8/20/2014,20,2014,85.428395,102,Released,Sin City: A Dame to Kill For,6.3,1286
15000000,232679,When the Game Stands Tall,30127963,8/22/2014,22,2014,7.297757,115,Released,When the Game Stands Tall,6.3,130
0,284296,Top Five,25434291,12/12/2014,12,2014,15.896312,102,Released,Top Five,6.3,210
0,245700,Mr. Turner,5405500,10/31/2014,31,2014,9.242554,150,Released,Mr. Turner,6.3,204
0,281230,Fort McCoy,0,1/1/2014,1,2014,0.384496,0,Released,Fort McCoy,6.3,2
18000000,195589,Neighbors,268157400,5/8/2014,8,2014,36.471231,96,Released,Neighbors,6.2,2713
70000000,49017,Dracula Untold,215529201,10/1/2014,1,2014,64.457947,92,Released,Dracula Untold,6.2,2389
40000000,193610,The Other Woman,196781193,4/16/2014,16,2014,34.519636,109,Released,The Other Woman,6.2,1437
50000000,145220,Muppets Most Wanted,80383290,3/20/2014,20,2014,14.808304,112,Released,Muppets Most Wanted,6.2,316
28000000,169917,A Walk Among the Tombstones,53181600,9/18/2014,18,2014,61.309619,113,Released,A Walk Among the Tombstones,6.2,1131
22000000,204922,Before I Go to Sleep,15447154,9/3/2014,3,2014,48.784734,92,Released,Before I Go to Sleep,6.2,659
10000000,268171,Elsa & Fred,0,3/7/2014,7,2014,2.849895,104,Released,Elsa & Fred,6.2,31
0,253253,Animals,0,5/15/2014,15,2014,1.5846,90,Released,Animals,6.2,9
0,266034,La chambre bleue,0,5/16/2014,16,2014,2.486992,75,Released,The Blue Room,6.2,32
127000000,181533,Night at the Museum: Secret of the Tomb,349424282,12/17/2014,17,2014,115.597753,97,Released,Night at the Museum: Secret of the Tomb,6.1,1851
110000000,53182,300: Rise of an Empire,337580051,3/5/2014,5,2014,71.510596,102,Released,300: Rise of an Empire,6.1,2397
48000000,260346,Taken 3,325771424,12/16/2014,16,2014,88.844777,109,Released,Taken 3,6.1,2200
90000000,138103,The Expendables 3,206172544,8/4/2014,4,2014,61.025639,127,Released,The Expendables 3,6.1,1795
66000000,136797,Need for Speed,203277636,3/13/2014,13,2014,54.81489,130,Released,Need for Speed,6.1,1520
25000000,168530,Ride Along,153997819,1/7/2014,7,2014,28.468,99,Released,Ride Along,6.1,853
42000000,227159,Horrible Bosses 2,107670357,11/26/2014,26,2014,82.185281,108,Released,Horrible Bosses 2,6.1,1536
28000000,218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",100654149,10/8/2014,8,2014,22.14595,81,Released,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.1,493
5000000,256274,"As Above, So Below",40100000,8/14/2014,14,2014,26.510558,93,Released,"As Above, So Below",6.1,766
8000000,225565,That Awkward Moment,26049082,1/29/2014,29,2014,37.821106,94,Released,That Awkward Moment,6.1,1004
44000000,228967,The Interview,12342632,12/25/2014,25,2014,74.168016,112,Released,The Interview,6.1,2304
17000000,255343,Escobar: Paradise Lost,3758328,10/11/2014,11,2014,25.112567,120,Released,Escobar: Paradise Lost,6.1,271
10,208869,Plastic,0,4/30/2014,30,2014,9.70276,102,Released,Plastic,6.1,86
65000000,196867,Annie,133821816,12/19/2014,19,2014,33.439187,119,Released,Annie,6,466
12000000,236751,Heaven is for Real,101332962,4/16/2014,16,2014,11.150261,99,Released,Heaven is for Real,6,229
28000000,192102,3 Days to Kill,52597999,2/14/2014,14,2014,41.638961,113,Released,3 Days to Kill,6,883
12500000,222899,About Last Night,49002684,2/14/2014,14,2014,11.828068,100,Released,About Last Night,6,210
15000000,254904,The November Man,32556119,8/27/2014,27,2014,45.317278,108,Released,The November Man,6,639
60000000,137321,Winter's Tale,30800231,2/13/2014,13,2014,22.736038,118,Released,Winter's Tale,6,487
13300000,97370,Under the Skin,5380251,3/14/2014,14,2014,29.782161,108,Released,Under the Skin,6,1102
100000000,157353,Transcendence,103039258,4/16/2014,16,2014,58.991388,119,Released,Transcendence,5.9,2295
22000000,235260,Son of God,67800064,2/28/2014,28,2014,9.175762,138,Released,Son of God,5.9,83
60000000,137094,Jack Ryan: Shadow Recruit,50549107,1/15/2014,15,2014,42.538258,105,Released,Jack Ryan: Shadow Recruit,5.9,1173
5500000,230266,Miss Julie,5000000,9/7/2014,7,2014,5.033065,120,Released,Miss Julie,5.9,45
30000000,184346,Deliver Us from Evil,0,7/1/2014,1,2014,29.359201,118,Released,Deliver Us from Evil,5.9,690
210000000,91314,Transformers: Age of Extinction,1091405097,6/25/2014,25,2014,116.840296,165,Released,Transformers: Age of Extinction,5.8,3095
125000000,98566,Teenage Mutant Ninja Turtles,477200000,8/7/2014,7,2014,143.350376,101,Released,Teenage Mutant Ninja Turtles,5.8,2636
50000000,216282,Into the Storm,160602194,8/6/2014,6,2014,20.566554,89,Released,Into the Storm,5.8,817
70000000,152760,The Monuments Men,154984035,1/24/2014,24,2014,43.873266,118,Released,The Monuments Men,5.8,1523
6000000,250349,Barbecue,14348529,4/30/2014,30,2014,5.119593,98,Released,Barbecue,5.8,214
4000000,242095,The Signal,600896,3/15/2014,15,2014,27.662696,95,Released,The Signal,5.8,631
0,188161,A Million Ways to Die in the West,0,5/22/2014,22,2014,32.808675,116,Released,A Million Ways to Die in the West,5.8,1468
30000000,215211,Grace of Monaco,0,5/14/2014,14,2014,10.958697,103,Released,Grace of Monaco,5.8,195
14500000,288980,Freedom,0,8/21/2014,21,2014,4.389363,98,Released,Freedom,5.8,9
0,277519,Z 風暴,0,6/19/2014,19,2014,0.542814,92,Released,Z Storm,5.8,5
120000000,97020,RoboCop,242688965,1/30/2014,30,2014,66.757869,102,Released,RoboCop,5.7,2342
28000000,254473,Brick Mansions,68896829,4/22/2014,22,2014,25.520976,90,Released,Brick Mansions,5.7,615
13000000,238603,Earth to Echo,45300000,6/14/2014,14,2014,17.371327,89,Released,Earth to Echo,5.7,290
25000000,284536,The Gambler,39171130,12/25/2014,25,2014,22.622453,111,Released,The Gambler,5.7,543
18000000,253235,And So It Goes,25312387,7/20/2014,20,2014,9.633711,94,Released,And So It Goes,5.7,164
18000000,290555,Wolves,0,8/28/2014,28,2014,7.922639,90,Released,Wolves,5.7,82
125000000,86834,Noah,362637473,3/20/2014,20,2014,46.115758,139,Released,Noah,5.6,2350
140000000,147441,Exodus: Gods and Kings,268031828,12/3/2014,3,2014,101.599427,150,Released,Exodus: Gods and Kings,5.6,1921
6500000,250546,Annabelle,255273813,10/2/2014,2,2014,60.225219,99,Released,Annabelle,5.6,1517
100000000,184315,Hercules,243400000,7/23/2014,23,2014,76.842247,99,Released,Hercules,5.6,1680
50000000,224141,Into the Woods,212902372,12/25/2014,25,2014,65.90161,125,Released,Into the Woods,5.6,1652
13200000,136835,No Good Deed,53830415,9/10/2014,10,2014,24.656068,83,Released,No Good Deed,5.6,181
7000000,262543,Autómata,0,10/9/2014,9,2014,49.808505,110,Released,Automata,5.6,670
0,283384,The Calling,0,8/5/2014,5,2014,5.759493,108,Released,The Calling,5.6,88
9000000,327833,Skin Trade,0,11/7/2014,7,2014,6.677926,96,Released,Skin Trade,5.6,61
35000000,144336,Sabotage,17508518,3/28/2014,28,2014,27.903999,110,Released,Sabotage,5.5,555
5000000,252680,Moms' Night Out,10429707,3/25/2014,25,2014,10.274542,98,Released,Moms' Night Out,5.5,121
6000000,244783,Song One,32251,1/20/2014,20,2014,6.349218,86,Released,Song One,5.5,87
0,270938,Falcon Rising,0,9/5/2014,5,2014,6.988357,103,Released,Falcon Rising,5.5,71
950000,271185,Ask Me Anything,0,4/19/2014,19,2014,8.976128,100,Released,Ask Me Anything,5.5,155
0,206296,The Last Five Years,0,11/3/2014,3,2014,5.563068,94,Released,The Last Five Years,5.5,143
0,227783,The Nut Job,0,1/17/2014,17,2014,18.568021,85,Released,The Nut Job,5.5,319
5000000,300706,Let's Kill Ward's Wife,0,12/23/2014,23,2014,8.496364,81,Released,Let's Kill Ward's Wife,5.5,76
100,268917,The Past Is a Grotesque Animal,0,6/15/2014,15,2014,0.394575,77,Released,The Past Is a Grotesque Animal,5.5,2
40000000,100042,Dumb and Dumber To,169837010,11/12/2014,12,2014,67.767785,110,Released,Dumb and Dumber To,5.4,1127
0,235271,Addicted,0,10/10/2014,10,2014,7.544515,105,Released,Addicted,5.4,63
0,297621,There's Always Woodstock,0,11/14/2014,14,2014,2.025701,90,Released,There's Always Woodstock,5.4,12
0,184345,A Haunted House 2,0,4/17/2014,17,2014,18.428909,87,Released,A Haunted House 2,5.4,346
40000000,225886,Sex Tape,126069509,7/17/2014,17,2014,72.641296,97,Released,Sex Tape,5.3,1695
0,281730,Fugly,0,6/13/2014,13,2014,0.371337,134,Released,Fugly,5.3,2
3500000,256740,Wicked Blood,0,3/4/2014,4,2014,3.158056,92,Released,Wicked Blood,5.3,37
0,180296,They Came Together,0,6/27/2014,27,2014,12.036888,84,Released,They Came Together,5.3,171
130000000,76649,Pompeii,117831631,2/18/2014,18,2014,50.561849,105,Released,Pompeii,5.2,1267
95000000,68737,Seventh Son,114178613,12/12/2014,12,2014,63.628459,102,Released,Seventh Son,5.2,957
5000000,227348,Paranormal Activity: The Marked Ones,86362372,1/1/2014,1,2014,19.984477,84,Released,Paranormal Activity: The Marked Ones,5.2,449
3150000,312791,GirlHouse,0,10/16/2014,16,2014,8.039223,100,Released,GirlHouse,5.2,97
0,244534,Happy Christmas,0,6/26/2014,26,2014,7.052422,82,Released,Happy Christmas,5.2,58
2800000,246403,Tusk,1826705,9/19/2014,19,2014,15.754614,102,Released,Tusk,5.1,366
8000000,251321,Aloft,53086,2/12/2014,12,2014,6.500835,112,Released,Aloft,5.1,41
20000000,226486,Tammy,100525432,7/2/2014,2,2014,21.657563,97,Released,Tammy,5,500
65000000,100241,"I, Frankenstein",71154592,1/22/2014,22,2014,31.324734,92,Released,"I, Frankenstein",5,687
5000000,171424,The Green Inferno,6833445,9/4/2014,4,2014,17.845161,100,Released,The Green Inferno,5,349
0,280871,ராமானுஜன்,0,7/11/2014,11,2014,0.416179,170,Released,Ramanujan,5,3
200,408429,Perfect Cowboy,0,7/13/2014,13,2014,0.050978,109,Released,Perfect Cowboy,5,1
0,253261,Born to Fly: Elizabeth Streb vs. Gravity,0,3/8/2014,8,2014,0.069244,82,Released,Born to Fly: Elizabeth Streb vs. Gravity,5,1
0,189711,Love in the Time of Monsters,0,3/8/2014,8,2014,0.133619,0,Released,Love in the Time of Monsters,5,2
5000000,242512,Ouija,103590271,10/24/2014,24,2014,56.30466,89,Released,Ouija,4.9,983
26000000,208763,Viy,0,1/30/2014,30,2014,7.182761,127,Released,Forbidden Kingdom,4.9,71
1000000,242083,Hits,0,1/21/2014,21,2014,3.638411,96,Released,Hits,4.9,23
0,278348,The Maid's Room,0,8/8/2014,8,2014,1.501688,98,Released,The Maid's Room,4.8,4
0,254024,The Face of an Angel,0,9/6/2014,6,2014,7.336256,100,Released,The Face of an Angel,4.7,64
18000000,241254,The Prince,266586800,8/22/2014,22,2014,21.638673,93,Released,The Prince,4.6,218
0,256687,Swelter,0,4/20/2014,20,2014,2.214925,96,Released,Swelter,4.6,21
3000000,260947,Something Wicked,0,4/4/2014,4,2014,1.968679,95,Released,Something Wicked,4.6,16
0,283686,Out of the Dark,0,8/27/2014,27,2014,3.215465,92,Released,Out of the Dark,4.6,55
15000000,297596,Dying of the Light,0,12/4/2014,4,2014,10.48009,94,Released,Dying of the Light,4.5,118
70000000,188207,The Legend of Hercules,61279452,1/10/2014,10,2014,25.020428,99,Released,The Legend of Hercules,4.4,533
7000000,79316,Devil's Due,36433975,1/8/2014,8,2014,14.741589,89,Released,Devil's Due,4.4,216
0,251979,The Perfect Wave,0,2/28/2014,28,2014,4.118612,113,Released,The Perfect Wave,4.4,21
10000000,250066,American Heist,0,9/11/2014,11,2014,11.431434,94,Released,American Heist,4.3,158
3300000,301748,Opposite Sex,45000,11/8/2014,8,2014,2.964785,96,Released,The Opposite Sex,4.1,9
0,278316,Da Sweet Blood of Jesus,0,6/22/2014,22,2014,4.480579,123,Released,Da Sweet Blood of Jesus,4.1,13
25000000,242166,Red Sky,0,3/12/2014,12,2014,3.344158,100,Released,Red Sky,4.1,26
0,244776,The Sleepwalker,0,1/20/2014,20,2014,0.926084,92,Released,The Sleepwalker,4.1,7
0,248402,A Fine Step,0,4/16/2014,16,2014,0.65434,90,Released,A Fine Step,4.1,7
1,287524,Fear Clinic,0,10/31/2014,31,2014,1.859965,95,Released,Fear Clinic,4,42
5000000,199933,Atlas Shrugged Part III: Who is John Galt?,846704,9/12/2014,12,2014,1.731035,99,Released,Atlas Shrugged Part III: Who is John Galt?,3.9,15
12000000,256092,Drive Hard,0,5/26/2014,26,2014,3.94487,96,Released,Drive Hard,3.9,74
16000000,218043,Left Behind,19682924,10/3/2014,3,2014,33.452469,110,Released,Left Behind,3.7,392
0,292483,Not Cool,0,9/23/2014,23,2014,1.186971,90,Released,Not Cool,3.7,25
3440000,241766,Lords of London,0,1/6/2014,6,2014,1.913302,90,Released,Lords of London,3.6,6
1000000,272724,Doc Holliday's Revenge,0,6/1/2014,1,2014,0.4594,84,Released,Doc Holliday's Revenge,3.2,3
27000000,271331,United Passions,0,6/19/2014,19,2014,6.036684,110,Released,United Passions,3,16
5000000,292481,Henry & Me,0,8/18/2014,18,2014,0.999655,67,Released,Henry & Me,3,3
0,263503,Water & Power,0,5/2/2014,2,2014,0.350557,0,Released,Water & Power,3,1
0,290370,Mutant World,1500000,9/27/2014,27,2014,1.893697,85,Released,Mutant World,2.6,9
0,326576,Dawn of the Crescent Moon,0,4/5/2014,5,2014,0.049469,95,Released,Dawn of the Crescent Moon,2,1
500000,297100,The Little Ponderosa Zoo,0,9/11/2014,11,2014,0.073079,84,Released,The Little Ponderosa Zoo,2,1
0,239897,Dwegons,0,1/24/2014,24,2014,0.485405,98,Released,Dwegons,0.5,1
0,295914,Kurmanjan Datka. Queen of the Mountains,0,8/22/2014,22,2014,0.077873,135,Released,Queen of the Mountains,0,0
0,294550,The Outrageous Sophie Tucker,0,5/2/2014,2,2014,0.021419,96,Released,The Outrageous Sophie Tucker,0,0
0,288927,Archaeology of a Woman,0,9/12/2014,12,2014,0.254659,94,Released,Archaeology of a Woman,0,0
0,280381,House at the End of the Drive,0,1/11/2014,11,2014,0.43049,91,Released,House at the End of the Drive,0,0
0,274758,Give Me Shelter,0,6/24/2014,24,2014,0.278981,90,Released,Give Me Shelter,0,0
0,362765,The Sound and the Shadow,0,10/19/2014,19,2014,0.072359,90,Released,The Sound and the Shadow,0,0
300000,378237,Amidst the Devil's Wings,0,12/1/2014,1,2014,0.018087,90,Released,Amidst the Devil's Wings,0,0
0,433715,8 Days,0,6/15/2014,15,2014,0.015295,90,Released,8 Days,0,0
0,402515,Solitude,0,10/21/2014,21,2014,0.018716,89,Released,American Beast,0,0
0,282128,An American in Hollywood,0,7/18/2014,18,2014,0.015697,89,Released,An American in Hollywood,0,0
0,253290,Butterfly Girl,0,3/10/2014,10,2014,0.015189,77,Released,Butterfly Girl,0,0
0,296943,The Hadza:  Last of the First,0,10/31/2014,31,2014,0.045648,70,Released,The Hadza:  Last of the First,0,0
0,287625,Stories of Our Lives,0,9/5/2014,5,2014,0.327794,60,Released,Stories of Our Lives,0,0
0,272726,Dude Where's My Dog?,0,6/12/2014,12,2014,0.28397,0,Released,Dude Where's My Dog?,0,0
